test_courriel_ID,training_courriel_ID,distance,type
0495.a13bce4369913c929a48b073f2b320c9,0662.edbb54c8f940c4cf54b4a61e930691d7,21.28379665,ham
0495.a13bce4369913c929a48b073f2b320c9,0186.5abf85594c3b8c40a105eed1154569ed,18.81488772,ham
0495.a13bce4369913c929a48b073f2b320c9,0815.a212f32e210b815e2663ca5fd624aa58,21.21320344,ham
0495.a13bce4369913c929a48b073f2b320c9,0200.f2cdb426806f3a924340a62789b6add9,25.72936066,ham
0495.a13bce4369913c929a48b073f2b320c9,2287.0b1fb73371b1d056d6285d88053481da,19.10497317,ham
0495.a13bce4369913c929a48b073f2b320c9,2018.92f706785305106c82198f4df443cb30,20.0748599,ham
0495.a13bce4369913c929a48b073f2b320c9,1652.d6f822887fdfa0d184c6303d28b97acf,21.47091055,ham
0495.a13bce4369913c929a48b073f2b320c9,0844.6aab9e4919f6524f88591d6ef1e3f445,21.65640783,ham
0495.a13bce4369913c929a48b073f2b320c9,1999.44b34d72c70aad76e23e7e11169894d7,21.14237451,ham
0495.a13bce4369913c929a48b073f2b320c9,2339.156bc9a5abab7543af15b23d02f1196c,19.5192213,ham
0495.a13bce4369913c929a48b073f2b320c9,0677.16c583f992f1c13c9f2eb2aa58f84214,22.13594362,ham
0495.a13bce4369913c929a48b073f2b320c9,1337.eb38bf81b8a24991252e451208c24ecd,21.79449472,ham
0495.a13bce4369913c929a48b073f2b320c9,1702.cbf24a3d72463a352831af8e23b02cc1,21,ham
0495.a13bce4369913c929a48b073f2b320c9,1372.b25e5803cd96db85050c5c31ad3d58c5,24.08318916,ham
0495.a13bce4369913c929a48b073f2b320c9,0422.cf8753c2ab03fedf1c9a2d8fb1c1578f,22.38302929,ham
0495.a13bce4369913c929a48b073f2b320c9,2122.687e20ef89e6c2fb7f6a3ce98970de3e,19.36491673,ham
0495.a13bce4369913c929a48b073f2b320c9,1596.313021ceff8185c1fad0d2d8d9e2342b,22.24859546,ham
0495.a13bce4369913c929a48b073f2b320c9,0547.48bed4a66cbab49616e6d2a8f04a170b,22.95648057,ham
0495.a13bce4369913c929a48b073f2b320c9,1899.008dec310f96f23c34bd577427554cf3,20.14944168,ham
0495.a13bce4369913c929a48b073f2b320c9,0821.479ffdea3cc5f259f453afe16dd27e4a,21.14237451,ham
0495.a13bce4369913c929a48b073f2b320c9,0698.a99cb214459f43d26a20d34eec3f0b45,24.33105012,ham
0495.a13bce4369913c929a48b073f2b320c9,0676.80208e9973e3ec09a0377e1342c0a3a5,21.11871208,ham
0495.a13bce4369913c929a48b073f2b320c9,1035.a3cdb2fe04945379483b12640bdb19d4,24.10394159,ham
0495.a13bce4369913c929a48b073f2b320c9,2450.4eba9e73d4d29b754a60647748c9a2d9,18.97366596,ham
0495.a13bce4369913c929a48b073f2b320c9,0806.2eae7f9f133274ed400a215174b7de1d,27.76688675,ham
0495.a13bce4369913c929a48b073f2b320c9,2120.81c9273dfa6150205f929cd334593818,21.16601049,ham
0495.a13bce4369913c929a48b073f2b320c9,0114.72c7d2d85d9d99ce3ce268d09147bdea,20.95232684,ham
0495.a13bce4369913c929a48b073f2b320c9,0982.3949b69b4c7d0ce7b5baa3cb1075b965,21.58703314,ham
0495.a13bce4369913c929a48b073f2b320c9,0292.6599ff4b0c1593297dd17247919b3fcf,21.58703314,ham
0495.a13bce4369913c929a48b073f2b320c9,2362.7000c27b1ff8d8539c46fdfec032d708,19.28730152,ham
0495.a13bce4369913c929a48b073f2b320c9,0994.744ef88f9e8a7c41eb69e25950a8fc41,20.80865205,ham
0495.a13bce4369913c929a48b073f2b320c9,1114.3ee361561ee25d914e377dd8473a9cb6,21.26029163,ham
0495.a13bce4369913c929a48b073f2b320c9,0226.aafb7854f8f17e90f7e5e5f99c54e76e,23.89560629,ham
0495.a13bce4369913c929a48b073f2b320c9,0687.e47c95556602cc66337c90bc82efa66a,22.15851981,ham
0495.a13bce4369913c929a48b073f2b320c9,1420.6954e3e5e7c772dc859c47d42ff4a085,21.81742423,ham
0495.a13bce4369913c929a48b073f2b320c9,1696.7e22fd3302271b7e8cb745edb9254c71,22.89104628,ham
0495.a13bce4369913c929a48b073f2b320c9,1396.70a22c019be6a7cb4949e015fedb8bf0,21.77154106,ham
0495.a13bce4369913c929a48b073f2b320c9,2524.c06019b7e085875e69ff55f43defeb83,19.46792233,ham
0495.a13bce4369913c929a48b073f2b320c9,2231.e445a726e4506b0f12a314345e57f4a0,19.05255888,ham
0495.a13bce4369913c929a48b073f2b320c9,0601.ecc0277d1962fad8005495cd09dea1aa,22.44994432,ham
0495.a13bce4369913c929a48b073f2b320c9,0525.e70ff5bbd69f7400b460ebe5ed77398f,20.63976744,ham
0495.a13bce4369913c929a48b073f2b320c9,0799.eb9fe164fe9541253b4ab806626ab171,28.01785145,ham
0495.a13bce4369913c929a48b073f2b320c9,0546.b6bc744eb32a97fdb4005fc1e513cf85,23.40939982,ham
0495.a13bce4369913c929a48b073f2b320c9,1884.a20accc905fb9492bee347165155a4f9,19.97498436,ham
0495.a13bce4369913c929a48b073f2b320c9,0873.bd6a6b2911a0dedccee495aaf0fb248d,21.09502311,ham
0495.a13bce4369913c929a48b073f2b320c9,0246.3422f94c01ebd283ffac23522268f3f8,21.14237451,ham
0495.a13bce4369913c929a48b073f2b320c9,1868.1fef6580cc8a54d91796a011d44e3ffc,21.21320344,ham
0495.a13bce4369913c929a48b073f2b320c9,1988.d2374814cd3906436597e3499bb02e4c,19.26136028,ham
0495.a13bce4369913c929a48b073f2b320c9,0692.06fd7c0113c3a271483073ec9f102c53,21.56385865,ham
0495.a13bce4369913c929a48b073f2b320c9,0476.ef07b997be9a011cba687d11ce274756,26.66458325,ham
0495.a13bce4369913c929a48b073f2b320c9,2390.0f7b7d202c0301fe0c19b45036e5018b,19.15724406,ham
0495.a13bce4369913c929a48b073f2b320c9,1546.2bf79dda9e1450d2be84ab65f5c3ca6d,22.7815715,ham
0495.a13bce4369913c929a48b073f2b320c9,0120.27898b8f966a9c687b1f93fcba5afd43,22.09072203,ham
0495.a13bce4369913c929a48b073f2b320c9,0392.2763fc795021223f9cfc870a5ce0bc25,21.1896201,ham
0495.a13bce4369913c929a48b073f2b320c9,0157.18c5e181c72acfc3a501a82907e58a59,20.51828453,ham
0495.a13bce4369913c929a48b073f2b320c9,0134.83a63d7a1589ba4cd6aefe20c8e6385f,20.04993766,spam
0495.a13bce4369913c929a48b073f2b320c9,0124.37afd066a74d18b7f14bea0b1fb43d4d,21.28379665,spam
0495.a13bce4369913c929a48b073f2b320c9,0183.4aaadeb40e3362e71e3e4aba15624e3a,21.54065923,spam
0495.a13bce4369913c929a48b073f2b320c9,0446.d971f234fa00ed94e18f5ce8f5c0f852,27.98213716,spam
0495.a13bce4369913c929a48b073f2b320c9,0118.4be8b50c2a818c62b62e70c4b5456113,20,spam
0495.a13bce4369913c929a48b073f2b320c9,0365.212dff15cc46d4650d9a270bf595b42f,22.4053565,spam
0495.a13bce4369913c929a48b073f2b320c9,0191.cd23170803a4680d6dbd798a4cd1e5dd,34.46737588,spam
0495.a13bce4369913c929a48b073f2b320c9,0430.17440122811305f78e499d2ed0a1fe46,20.32240143,spam
0495.a13bce4369913c929a48b073f2b320c9,0228.23fc5aadfceb81d121d77dfe37f6929a,25.29822128,spam
0495.a13bce4369913c929a48b073f2b320c9,0415.e241b6184464107168656739bf96c6b9,20.09975124,spam
0495.a13bce4369913c929a48b073f2b320c9,0410.be908008e0e27722a177b289227f5fc1,26.2488095,spam
0495.a13bce4369913c929a48b073f2b320c9,0462.2cfe24a32d1b480eab70b099b4a8a919,21.56385865,spam
0495.a13bce4369913c929a48b073f2b320c9,0168.70400165faa695abca4a96241d393f34,21.16601049,spam
0495.a13bce4369913c929a48b073f2b320c9,0405.18a5c3d971e1def2c3b4a2df122f3583,20.78460969,spam
0495.a13bce4369913c929a48b073f2b320c9,0190.c861662876d77491e0dc0e95fb3767cd,20.73644135,spam
0495.a13bce4369913c929a48b073f2b320c9,0001.bfc8d64d12b325ff385cca8d07b84288,23.43074903,spam
0495.a13bce4369913c929a48b073f2b320c9,0121.772c3ccd1b6c1a2e0e2ec0356082c77b,22.04540769,spam
0495.a13bce4369913c929a48b073f2b320c9,0320.e34c9c6f982b8ce353c10aa362d6da17,23.70653918,spam
0495.a13bce4369913c929a48b073f2b320c9,0265.1120a7d868b23e83b91ad00ec8b79e08,29.18903904,spam
0495.a13bce4369913c929a48b073f2b320c9,0493.c82e983c32e4888b4fbb0084cb303608,20.04993766,spam
0495.a13bce4369913c929a48b073f2b320c9,0088.f421d8c380fb0c48483f026d243df9d9,20.71231518,spam
0495.a13bce4369913c929a48b073f2b320c9,0112.ec411d26d1f4decc16af7ef73e69a227,26.34387974,spam
0495.a13bce4369913c929a48b073f2b320c9,0156.279e5f92cf12922fbbf0cbda112b7fcb,20.80865205,spam
0495.a13bce4369913c929a48b073f2b320c9,0031.e68d1195ad2c1900a44de8631f8acd91,24.81934729,spam
0495.a13bce4369913c929a48b073f2b320c9,0176.70022adaab1a9dfe64ae7588ffa5add9,20.63976744,spam
0495.a13bce4369913c929a48b073f2b320c9,0240.96467ad3d42ebd44b042599f5aa9c9d9,19.62141687,spam
0495.a13bce4369913c929a48b073f2b320c9,0018.259154a52bc55dcae491cfded60a5cd2,20,spam
0495.a13bce4369913c929a48b073f2b320c9,0125.44381546181fc6c5d7ea59e917f232c5,20.73644135,spam
0495.a13bce4369913c929a48b073f2b320c9,0049.625bab436c7fc6299cfceeaa24e198ae,21.14237451,spam
0495.a13bce4369913c929a48b073f2b320c9,0101.2dfd7ee79ae439b8d9c38e783a137efa,21.16601049,spam
0495.a13bce4369913c929a48b073f2b320c9,0053.92bcea73123d0ea0fb26c285d5e045a9,19.67231557,spam
0495.a13bce4369913c929a48b073f2b320c9,0370.6caa3885378bbaf0856bd9712629ab51,23.66431913,spam
0495.a13bce4369913c929a48b073f2b320c9,0227.4266b9e8c02a2c7b13d4d8661a76f75a,22.8035085,spam
0495.a13bce4369913c929a48b073f2b320c9,0346.8c8e3c5107bf6bf30b940f79d598c1b9,25.03996805,spam
0495.a13bce4369913c929a48b073f2b320c9,0064.d700742b9815d990b2e5a7921e8d854c,21.44761059,spam
0495.a13bce4369913c929a48b073f2b320c9,0262.c996a3709ca616fce1bfc6d50cf5bda3,20.66397832,spam
0495.a13bce4369913c929a48b073f2b320c9,0203.beb1b157fc74672074061434cc7bad3c,19.33907961,spam
0495.a13bce4369913c929a48b073f2b320c9,0035.8e582263070076dfe6000411d9b13ce6,20.97617696,spam
0495.a13bce4369913c929a48b073f2b320c9,0435.2078783521379b81a45f1a5c48ca131f,23.04343724,spam
0495.a13bce4369913c929a48b073f2b320c9,0270.d50e186af7a00114ad967b8f77b70338,31.78049716,spam
0495.a13bce4369913c929a48b073f2b320c9,0048.462325dc69a8dc74462723ec0d20a5cd,20,spam
0495.a13bce4369913c929a48b073f2b320c9,0294.8dde5983e6dcd314a8aa3f89e01c1ec2,23.8117618,spam
0495.a13bce4369913c929a48b073f2b320c9,0195.8b276e08dd05b0131faa8fb24764f205,25.59296778,spam
0495.a13bce4369913c929a48b073f2b320c9,0169.bc6e1356af0602fb96dd3f721fb17c48,20.95232684,spam
0495.a13bce4369913c929a48b073f2b320c9,0220.15583875f5ef9e2cf6450ebc821f0dff,26.36285265,spam
0495.a13bce4369913c929a48b073f2b320c9,0329.5c22249fa35fff050675e7df4433b89f,37.30951621,spam
0495.a13bce4369913c929a48b073f2b320c9,0135.73d44c9405f00110ae76a3addcb4eed6,20.174241,spam
0495.a13bce4369913c929a48b073f2b320c9,0000.7b1b73cf36cf9dbc3d64e3f2ee2b91f1,36.5650106,spam
0495.a13bce4369913c929a48b073f2b320c9,0321.89f41bbace08275ee298ed419e22bc9a,20.83266666,spam
0495.a13bce4369913c929a48b073f2b320c9,0024.fc4bd0b22cd7907e99f8a35b74655b15,20.51828453,spam
0495.a13bce4369913c929a48b073f2b320c9,0155.829bab9379cfe32fe4b5af15ca99361b,22.58317958,spam
0495.a13bce4369913c929a48b073f2b320c9,0153.eddc658b08a04641a2494ba6b6eb0a3c,24.35159132,spam
0495.a13bce4369913c929a48b073f2b320c9,0486.348918a564335556b4fdd8b82f939918,23.97915762,spam
0495.a13bce4369913c929a48b073f2b320c9,0165.6eedc001155da3cbd75a60eba2b19448,23.02172887,spam
0495.a13bce4369913c929a48b073f2b320c9,0017.49ab70c7a4042cb1c695a0e59a6ede54,22.86919325,spam
0495.a13bce4369913c929a48b073f2b320c9,0492.f2d030fd71d7c3075626195b5c0b56f7,45.33210783,spam
0495.a13bce4369913c929a48b073f2b320c9,0170.fe4f77fa9456b48dffa9288074b2bb2a,24.37211521,spam
0495.a13bce4369913c929a48b073f2b320c9,0454.943161603b1eb6da5187194b5a75186a,21.77154106,spam
0495.a13bce4369913c929a48b073f2b320c9,0371.e4ca4edd7d69a9b54cac7f364f5f2079,19.02629759,spam
0495.a13bce4369913c929a48b073f2b320c9,0422.cce79e048419b788816e8a2c28525afb,22.64950331,spam
0495.a13bce4369913c929a48b073f2b320c9,0113.ff113297f0ed07536d288c7b2193a8ec,22.8035085,spam
0495.a13bce4369913c929a48b073f2b320c9,0400.a152ca3d2735f5dfe48601331471c591,22.29349681,spam
0495.a13bce4369913c929a48b073f2b320c9,0431.cc38713737ea22e2e329205efd78840a,20.24845673,spam
0495.a13bce4369913c929a48b073f2b320c9,0138.eab076de94bd9f1d19908f682e58031f,20.29778313,spam
0495.a13bce4369913c929a48b073f2b320c9,0322.77dd826a00ebd4b54a6036394d41da55,24.87971061,spam
0495.a13bce4369913c929a48b073f2b320c9,0272.97ecf97bd5f1563ac88d9eb4c8a51062,26.19160171,spam
0495.a13bce4369913c929a48b073f2b320c9,0401.450b38785db348f7d8c83c64304dd6e3,22.3383079,spam
0495.a13bce4369913c929a48b073f2b320c9,0477.c825fdd16a32d2d29f4f3613e412dfb3,22.47220505,spam
0495.a13bce4369913c929a48b073f2b320c9,0402.1290489e7e62ac9bb500677606540e5d,25.25866188,spam
0495.a13bce4369913c929a48b073f2b320c9,0051.374f4d4300a5d39544b2f052e7a9429d,20.14944168,spam
0495.a13bce4369913c929a48b073f2b320c9,0418.89cb8cbdd1cd4424829658e11ec6a13e,20.54263858,spam
0495.a13bce4369913c929a48b073f2b320c9,0173.f7902a7780f163e3896861983cd700c6,21.26029163,spam
0495.a13bce4369913c929a48b073f2b320c9,0117.33011fddf61efe5f453a14468ff7e629,20.27313493,spam
0495.a13bce4369913c929a48b073f2b320c9,0391.a52ab775baefe8b277a285560cac7d78,25.84569597,spam
0495.a13bce4369913c929a48b073f2b320c9,0067.02c6e51107f39ee60453ff8e7372101d,21,spam
0495.a13bce4369913c929a48b073f2b320c9,0269.5b147e2f10b02f4a478036a0b495323e,26.90724809,spam
0495.a13bce4369913c929a48b073f2b320c9,0161.00e60d1a3478f1ae99ff49fbd4b30605,20.66397832,spam
0495.a13bce4369913c929a48b073f2b320c9,0450.a828f09ee44e716e6931866e4743e32a,19.94993734,spam
0495.a13bce4369913c929a48b073f2b320c9,0267.0bf79a17115bffdf00bb0997f773dfc5,33.49626845,spam
0495.a13bce4369913c929a48b073f2b320c9,0470.b9e513715695ea1c79c1e5af0fb0eea9,19.79898987,spam
0495.a13bce4369913c929a48b073f2b320c9,0133.95454d70cc62190c0e167d4c3cb591af,22.95648057,spam
0495.a13bce4369913c929a48b073f2b320c9,0054.839a9c0a07f13718570da944986a898a,19.10497317,spam
0495.a13bce4369913c929a48b073f2b320c9,0145.ec89d85ec20f9aeda6fe37c0b6e8bbed,20.4450483,spam
0495.a13bce4369913c929a48b073f2b320c9,0449.066d44ef3e1ff26103ea1b35b0a2e6d5,19.46792233,spam
0495.a13bce4369913c929a48b073f2b320c9,0291.65fa7c79bc3a75c50655cb044011c50a,20.32240143,spam
0495.a13bce4369913c929a48b073f2b320c9,0103.8c39bfed2079f865e9dfb75f4416a468,22.89104628,spam
0495.a13bce4369913c929a48b073f2b320c9,0222.6ad799703d958681d6e427762f86f179,20.19900988,spam
0495.a13bce4369913c929a48b073f2b320c9,0209.59817ef0dc8d05d4b49bd5914fa88afa,23.60084744,spam
0495.a13bce4369913c929a48b073f2b320c9,0162.261bb4a36b195f96fcc7da4038b898a3,20.19900988,spam
0495.a13bce4369913c929a48b073f2b320c9,0268.1aee52bc302bf1d5c2030229b5dbd63e,33.49626845,spam
0495.a13bce4369913c929a48b073f2b320c9,0006.7a32642f8c22bbeb85d6c3b5f3890a2c,22.93468988,spam
0495.a13bce4369913c929a48b073f2b320c9,0398.93e6be09b12b93697185c881c739605d,19.92485885,spam
0495.a13bce4369913c929a48b073f2b320c9,0225.7082ef8585280a42940bf98f9be50e55,23.32380758,spam
0495.a13bce4369913c929a48b073f2b320c9,0352.f7adb4aa267e50a8db1e4bcacfe863f3,58.79625838,spam
0495.a13bce4369913c929a48b073f2b320c9,0404.a2c9ac35a89a129ce473c5d977409131,20.1246118,spam
0495.a13bce4369913c929a48b073f2b320c9,0091.113ec7122d4046a2754bcf70b9fb5299,23.49468025,spam
0495.a13bce4369913c929a48b073f2b320c9,0433.8977506bae8028f48290ea0fb2f54ddd,33.346664,spam
0495.a13bce4369913c929a48b073f2b320c9,0325.78b93ee9713b6594d03c86993286e6c5,22.13594362,spam
0495.a13bce4369913c929a48b073f2b320c9,0065.18d2edcf9aa0e940651b5fdd218ac019,20.63976744,spam
0495.a13bce4369913c929a48b073f2b320c9,0436.97d3a7bc4377152052dd717581387f36,23.32380758,spam
0495.a13bce4369913c929a48b073f2b320c9,0458.8c9d2363547ebaf997282910cf21e95c,20,spam
0495.a13bce4369913c929a48b073f2b320c9,0407.157349d43c03e008f2448e1f37c510aa,24.22808288,spam
0495.a13bce4369913c929a48b073f2b320c9,0021.15185fdb3fb02dffd041fa8f70d19791,21.14237451,spam
0495.a13bce4369913c929a48b073f2b320c9,0284.cfe6e278b87c3e9b6abf6cf6a16bf708,22.84731932,spam
0495.a13bce4369913c929a48b073f2b320c9,0090.9a7e76d58065e29e709161dbe569fe54,22.38302929,spam
0495.a13bce4369913c929a48b073f2b320c9,0014.ed99ffe0f452b91be11684cbfe8d349c,22.4053565,spam
0495.a13bce4369913c929a48b073f2b320c9,0071.4c3840b98dc207623d0c0e66a6d40af2,20.34698995,spam
0495.a13bce4369913c929a48b073f2b320c9,0255.42a6feb4435a0a68929075c0926f085d,51.50728104,spam
0495.a13bce4369913c929a48b073f2b320c9,0052.f12ac251d1fbdc679daadc6b97229e63,24.53568829,spam
0495.a13bce4369913c929a48b073f2b320c9,0250.80b7bd444753246734e015af7b6d2d65,20.59126028,spam
0495.a13bce4369913c929a48b073f2b320c9,0019.939e70d8367f315193e4bc5be80dc262,22.82542442,spam
0495.a13bce4369913c929a48b073f2b320c9,0026.4f10fab6e6776379c17ee9c9ac7da4a8,19.5192213,spam
0495.a13bce4369913c929a48b073f2b320c9,0217.2a937e0b9912e1e40dbf17bad6026372,23.10844002,spam
0495.a13bce4369913c929a48b073f2b320c9,0009.c05e264fbf18783099b53dbc9a9aacda,23.70653918,spam
0495.a13bce4369913c929a48b073f2b320c9,0204.33e3cd4e0ad791304e554bb259bda53e,23.43074903,spam
0495.a13bce4369913c929a48b073f2b320c9,0461.27302a2e94d8948f8a81a7d4c8566cf0,28.82707061,spam
0495.a13bce4369913c929a48b073f2b320c9,0483.488a059db4a731caae8143bf298d6ac4,18.97366596,spam
0495.a13bce4369913c929a48b073f2b320c9,0159.8a5c778f65ecc30e14507369b9eb8292,20.37154879,spam
0495.a13bce4369913c929a48b073f2b320c9,0376.d87b4313e6c43a986060d57a0b8515a6,24.8997992,spam
0495.a13bce4369913c929a48b073f2b320c9,0464.c1345cc18f1944b61a219dcdfe54088a,19.97498436,spam
0495.a13bce4369913c929a48b073f2b320c9,0487.b57549dc531f50c1ff1e3356bc38b390,36.29049462,spam
0495.a13bce4369913c929a48b073f2b320c9,0382.8f4cd77d3b521fa679ed62a9dda23d9a,20.39607805,spam
0495.a13bce4369913c929a48b073f2b320c9,0132.7ac2141ed9a163f934ac65b3f59a2a03,21.9317122,spam
0495.a13bce4369913c929a48b073f2b320c9,0060.140f80780520fa19b360ddcb05838a67,20.59126028,spam
0495.a13bce4369913c929a48b073f2b320c9,0392.9e194dfff92f7d9957171b04a8d4b957,23.4520788,spam
0495.a13bce4369913c929a48b073f2b320c9,0147.65cf30538f09402e4d1bd4aa91d9532a,21.44761059,spam
0495.a13bce4369913c929a48b073f2b320c9,0105.9790e1c57fcbf7885b7cd1719fb4681b,20.27313493,spam
0495.a13bce4369913c929a48b073f2b320c9,0257.554324ab4a8f7093f5222303a4c59a8b,24.79919354,spam
0495.a13bce4369913c929a48b073f2b320c9,0141.516a4fe92f63469bd4a21d46dd6bb3be,25.98076211,spam
0495.a13bce4369913c929a48b073f2b320c9,0361.eb828b44c428fcecd4e95e8799a9ee11,19.6468827,spam
0495.a13bce4369913c929a48b073f2b320c9,0440.16a3caff5b5788f2ae378850041252d7,20.76053949,spam
0495.a13bce4369913c929a48b073f2b320c9,0258.1d61b380a23168881253ed86bb4f79ac,25.25866188,spam
0495.a13bce4369913c929a48b073f2b320c9,0340.8e191c37e2d30a639013203aacf60086,19.72308292,spam
0495.a13bce4369913c929a48b073f2b320c9,0323.badf0273f656afd0dfebaa63af1c81f6,20.19900988,spam
0495.a13bce4369913c929a48b073f2b320c9,0312.a0e7f2633bd0ceaddf16fba58be54778,24.2899156,spam
0495.a13bce4369913c929a48b073f2b320c9,0013.9034ac0917f6fdb82c5ee6a7509029ed,20.27313493,spam
0495.a13bce4369913c929a48b073f2b320c9,0414.4b85e87c5b9235c72f189bf044057f15,20.29778313,spam
0495.a13bce4369913c929a48b073f2b320c9,0131.0b7281078874ca88f95d6fdf5d905d50,20.85665361,spam
0495.a13bce4369913c929a48b073f2b320c9,0197.6968d98720065059247cefe4e5bcd192,23.02172887,spam
0495.a13bce4369913c929a48b073f2b320c9,0314.5b03e0718373f3319eadaec592308aba,21.1896201,spam
0495.a13bce4369913c929a48b073f2b320c9,0059.a633106e3ce62fa7b46c2e4dc8c666d3,21.21320344,spam
0495.a13bce4369913c929a48b073f2b320c9,0252.c90694cf3f09ef0111b761eefd95cc3f,20,spam
0495.a13bce4369913c929a48b073f2b320c9,0246.3b997087302d48ff57ab5afb3d400d5b,21.74856317,spam
0495.a13bce4369913c929a48b073f2b320c9,0083.a042c7512d5db5f9fc1857fdc6bbdcc3,20.83266666,spam
0495.a13bce4369913c929a48b073f2b320c9,0036.8e582263070076dfe6000411d9b13ce6,20.97617696,spam
0495.a13bce4369913c929a48b073f2b320c9,0082.705cdc08c2ee77821391a847d9c1a4e3,20.83266666,spam
0495.a13bce4369913c929a48b073f2b320c9,0163.e4abb3f86aa9fd5bfa85886055fd923d,24.71841419,spam
0495.a13bce4369913c929a48b073f2b320c9,0281.7e8c08897b61b9b008238efec9ca8d15,25.61249695,spam
0495.a13bce4369913c929a48b073f2b320c9,0424.b283405aeac6a8ff4c4a4e4e85310268,19.94993734,spam
0495.a13bce4369913c929a48b073f2b320c9,0490.5fc0d6e9adcaf702bb7dd303ff2d59e2,21.88606863,spam
0495.a13bce4369913c929a48b073f2b320c9,0451.588b22df28f4036ff3895447afbcb7f3,19.97498436,spam
0495.a13bce4369913c929a48b073f2b320c9,0341.7c13df68bb4feae35d9ea86001a3ecad,35.34119409,spam
0495.a13bce4369913c929a48b073f2b320c9,0420.6112350c5fb3dcf5a67a4fafac80702e,23.68543856,spam
0495.a13bce4369913c929a48b073f2b320c9,0174.3874b6ff3c86a5ebefb558138a6bfb28,24.2899156,spam
0495.a13bce4369913c929a48b073f2b320c9,0472.40695f88feb07754e40b1008aeb47bd1,23.60084744,spam
0495.a13bce4369913c929a48b073f2b320c9,0372.216f90ef52558ed24402e192586a40e8,23.62202362,spam
0495.a13bce4369913c929a48b073f2b320c9,0108.4506c2ef846b80b9a7beb90315b22701,23.17326045,spam
0495.a13bce4369913c929a48b073f2b320c9,0043.8d93819b95ff90bf2e2b141c2909bfc9,23.02172887,spam
0495.a13bce4369913c929a48b073f2b320c9,0022.4b5cf3c16feb88dd6932a8c46a41946c,23.38803113,spam
0495.a13bce4369913c929a48b073f2b320c9,0338.033c0109da096486c7d797cccd2c3198,20.80865205,spam
0495.a13bce4369913c929a48b073f2b320c9,0154.e39fc51ffdb9c2ecd480ce972078aeaa,21.74856317,spam
0495.a13bce4369913c929a48b073f2b320c9,0443.c5581d58a801553fee57b2bfe904ea93,22.44994432,spam
0495.a13bce4369913c929a48b073f2b320c9,0068.1626952077798d4f2d5eb30e48bc49b3,20.34698995,spam
0495.a13bce4369913c929a48b073f2b320c9,0274.85756abb8d0bcfe267e464a2f33ce686,21.9089023,spam
0495.a13bce4369913c929a48b073f2b320c9,0069.a0b6cfde0e477af7f406ee756ba53826,20.174241,spam
0495.a13bce4369913c929a48b073f2b320c9,0412.4e18b948471feca1fa1610ce7c1259a2,20.39607805,spam
0495.a13bce4369913c929a48b073f2b320c9,0129.78a705ff6b3bde3395d067459e6e46e2,19.72308292,spam
0495.a13bce4369913c929a48b073f2b320c9,0007.859c901719011d56f8b652ea071c1f8b,20.0748599,spam
0495.a13bce4369913c929a48b073f2b320c9,0179.3a4c735c7c1e494f4e7a7b9465043280,19.67231557,spam
0495.a13bce4369913c929a48b073f2b320c9,0104.886f4a22362f4d3528c3e675878f17f7,20.1246118,spam
0495.a13bce4369913c929a48b073f2b320c9,0384.e25b766bea2f1efe35eccb7eb6f54e37,20.24845673,spam
0495.a13bce4369913c929a48b073f2b320c9,0277.4b6ea2e210cacce0e46064da22a05549,24.12467616,spam
0495.a13bce4369913c929a48b073f2b320c9,0442.03f023d080136fd537ff369de5dcae10,20.24845673,spam
0495.a13bce4369913c929a48b073f2b320c9,0350.0f2ef01282cb99a4eeb9a19923597b3f,20.09975124,spam
0495.a13bce4369913c929a48b073f2b320c9,0095.e1db2d3556c2863ef7355faf49160219,23.72762104,spam
0495.a13bce4369913c929a48b073f2b320c9,0319.e4a20802d12937998f3b3bf805362a3f,24.14539294,spam
0495.a13bce4369913c929a48b073f2b320c9,0302.10798aa48d25b3f61778f379964a57e5,21.54065923,spam
0495.a13bce4369913c929a48b073f2b320c9,0097.dce08392ba6bc552d13394fa73974b62,23.93741841,spam
0495.a13bce4369913c929a48b073f2b320c9,0215.57c4f4d8e2f582088f8aca38239059f7,20.92844954,spam
0495.a13bce4369913c929a48b073f2b320c9,0199.955edee89f34960c033c4d1072841356,20.37154879,spam
0495.a13bce4369913c929a48b073f2b320c9,0158.ff5dce5446d2ec91f0caffeffdd48852,24.12467616,spam
0495.a13bce4369913c929a48b073f2b320c9,0140.a2bb669eaf743ed123fca884a40cfbd4,21.07130751,spam
0495.a13bce4369913c929a48b073f2b320c9,0339.873b4fc31bb79ebea51fdea5cde75b3c,26.64582519,spam
